coordt3	phi3	phi2	phi1
81.6	8.64132654321281e-10	8.50705816901609e-09	2.82272143437012e-08
81.7	7.3924738552833e-10	7.27857552007549e-09	2.53106158254468e-08
81.8	6.03235850160644e-10	5.94050941771229e-09	2.19615792218519e-08
81.9	4.59506099836915e-10	4.52640414039251e-09	1.82749495536427e-08
82	3.11500186755964e-10	3.07012193445644e-09	1.43438496635895e-08
82.1	1.62614602339239e-10	1.60509272539855e-09	1.02637240928516e-08
82.2	1.61300157258681e-11	1.63601063252194e-10	6.13309403263429e-09
82.3	1.24856500138826e-10	1.2238705604517e-09	2.04027350569902e-09
82.4	2.57491916677566e-10	2.5292365979368e-09	1.92651961050672e-09
82.5	3.79217740542614e-10	3.72732200659698e-09	5.68381341992108e-09
82.6	4.87817342076369e-10	4.79629669314363e-09	9.15695963499275e-09
82.7	5.81445447345175e-10	5.71801539450689e-09	1.22845991157305e-08
82.8	6.58662235863972e-10	6.47826947641761e-09	1.50129277898259e-08
82.9	7.18437920266268e-10	7.06693770169409e-09	1.72974239376344e-08
83	7.60167262470191e-10	7.47804129730412e-09	1.91097697666009e-08
83.1	7.83659692693561e-10	7.70971286812028e-09	2.04272030401853e-08
83.2	7.89131482381578e-10	7.76407027558434e-09	2.12413624467445e-08
83.3	7.77185205080855e-10	7.64701280075997e-09	2.15592201868731e-08
83.4	7.48774431347243e-10	7.36793825950599e-09	2.13915534175158e-08
83.5	7.05176639304028e-10	6.93940327423093e-09	2.07637125271276e-08
83.6	6.47949471854758e-10	6.37672092906882e-09	1.97094376375162e-08
83.7	5.78882941582037e-10	5.69751534840179e-09	1.82667179160489e-08
83.8	4.99957686361796e-10	4.92124652140546e-09	1.6486254139636e-08
83.9	4.1328529487572e-10	4.06871203395553e-09	1.44207321639556e-08
84	3.21065812824983e-10	3.16154369350841e-09	1.2125811466035e-08
84.1	2.25530774611293e-10	2.22169993513432e-09	9.66437241345375e-09
84.2	1.28894089845843e-10	1.27097121715991e-09	7.09382996788577e-09
84.3	3.33075095282354e-11	3.30517724300705e-10	4.47503412104311e-09
84.4	5.91885915279811e-11	5.79570835768095e-10	1.87047977107113e-09
84.5	1.46700179781689e-10	1.44066891749617e-09	6.68186006524962e-10
84.6	2.27520405293724e-10	2.23596341442089e-09	3.08302294804719e-09
84.7	3.00153790711022e-10	2.95074698009046e-09	5.33018607029589e-09
84.8	3.63343521936343e-10	3.5726546165904e-09	7.36537453249753e-09
84.9	4.16089912524953e-10	4.09184020000453e-09	9.15548969970814e-09
85	4.57660576103081e-10	4.5010883908958e-09	1.06698561097573e-08
85.1	4.87596241161015e-10	4.79587303203743e-09	1.18854917019462e-08
85.2	5.05706865272515e-10	4.97433916279988e-09	1.2792410686302e-08
85.3	5.12071163250027e-10	5.03724173483988e-09	1.33808972790916e-08
85.4	5.0702086973331e-10	4.98782926072749e-09	1.36519187066142e-08
85.5	4.91119034329301e-10	4.83166351372688e-09	1.36147608742476e-08
85.6	4.65148031203455e-10	4.57641302631373e-09	1.32796209584285e-08
85.7	4.30074031942951e-10	4.23160306795012e-09	1.26684485124429e-08
85.8	3.87026660719769e-10	3.80832387847363e-09	1.18070211385657e-08
85.9	3.37261940597244e-10	3.31893756921886e-09	1.07226387768833e-08
86	2.82133899576209e-10	2.77675571425107e-09	9.45102218707916e-09
86.1	2.23056600967553e-10	2.19570406301273e-09	8.0255695422693e-09
86.2	1.61476651494574e-10	1.59000135280252e-09	6.48271836212189e-09
86.3	9.88362100495799e-11	9.73835123652123e-10	4.86531082088959e-09
86.4	3.65418459380429e-11	3.61056240461011e-10	3.2085849532848e-09
86.5	2.40604810380907e-11	2.35113428725953e-10	1.55125134959633e-09
86.6	8.17185694113043e-11	8.02342525751953e-10	7.22030490951653e-11
86.7	1.35292915759422e-10	1.32942168384886e-09	1.62301705408652e-09
86.8	1.83778978146698e-10	1.80646642089499e-09	3.07466896387609e-09
86.9	2.26322863228212e-10	2.22507523517379e-09	4.39841496557847e-09
87	2.62234317593979e-10	2.57845855777816e-09	5.56845280996754e-09
87.1	2.90995894047796e-10	2.86151857764594e-09	6.56916609997893e-09
87.2	3.1226646268756e-10	3.07089398354776e-09	7.38409422496034e-09
87.3	3.25879934148787e-10	3.20496562622452e-09	8.00255506305803e-09
87.4	3.3184704983924e-10	3.26381721649227e-09	8.42231617781408e-09
87.5	3.30342919685478e-10	3.24917182048523e-09	8.63849258792015e-09
87.6	3.21697418703693e-10	3.16428527824542e-09	8.65621174739317e-09
87.7	3.06385528059394e-10	3.01381297695968e-09	8.48545145260005e-09
87.8	2.85006823697032e-10	2.80365530791471e-09	8.13531197962902e-09
87.9	2.58268961772501e-10	2.54077781036699e-09	7.62310303770164e-09
88	2.26968943639605e-10	2.23301643842433e-09	6.96577417969024e-09
88.1	1.91972077123737e-10	1.88887439023233e-09	6.18181150713326e-09
88.2	1.54187981826759e-10	1.51730472630618e-09	5.29737409493691e-09
88.3	1.14552069219176e-10	1.12750420111496e-09	4.33390656695565e-09
88.4	7.40013189615141e-11	7.28697435725678e-10	3.31551364141092e-09
88.5	3.34573445337494e-11	3.29937854814943e-10	2.26941021530536e-09
88.6	6.19698910242494e-12	6.00847635534585e-11	1.21573318079271e-09
88.7	4.41324650435337e-11	4.33217156592391e-10	1.79427250834863e-10
88.8	7.95910490292151e-11	7.81999409671386e-10	8.18634382504513e-10
88.9	1.11899427224227e-10	1.09980224927142e-09	1.75388381595809e-09
89	1.40477754428936e-10	1.38093581014687e-09	2.6124089558266e-09
89.1	1.64853242168306e-10	1.62073687803854e-09	3.37819572315823e-09
89.2	1.84661966273758e-10	1.8156280923165e-09	4.03696498452177e-09
89.3	1.99654751065204e-10	1.96315586009632e-09	4.58190774210721e-09
89.4	2.09696537911697e-10	2.06199723962186e-09	5.00245356249707e-09
89.5	2.14766676664979e-10	2.11194128851844e-09	5.29476507082904e-09
89.6	2.14952000643365e-10	2.11385353665605e-09	5.4610138633393e-09
89.7	2.10445785797653e-10	2.0696093727679e-09	5.49988410369906e-09
89.8	2.01532346366662e-10	1.98201988155233e-09	5.4174074115565e-09
89.9	1.88580498439173e-10	1.85472370795026e-09	5.22065501940006e-09
90	1.72036940249143e-10	1.69208314027003e-09	4.91602358820842e-09
90.1	1.52403145659008e-10	1.49905421409358e-09	4.51779369470273e-09
90.2	1.30231769812639e-10	1.28105959174007e-09	4.03771505119721e-09
90.3	1.06106852471033e-10	1.04384856314255e-09	3.48850193176986e-09
90.4	8.06323202651171e-11	7.93358656547838e-10	2.88829360428622e-09
90.5	5.44180603356814e-11	5.35582078686758e-10	2.24855423169856e-09
90.6	2.80637475064127e-11	2.76427297718485e-10	1.58551716200606e-09
90.7	2.15059415588359e-12	2.16002649794378e-11	9.17455167392944e-10
90.8	2.27746294045872e-11	2.23517898634285e-10	2.56353410721388e-10
90.9	4.62085786301358e-11	4.53971776837037e-10	3.83246628876677e-10
91	6.76994987847124e-11	6.65324517701293e-10	9.87138704111601e-10
91.1	8.68562791134231e-11	8.53730031113997e-10	1.5430717814624e-09
91.2	1.03354824698698e-10	1.01599950674824e-09	2.04356132016414e-09
91.3	1.1694148427388e-10	1.14963960573533e-09	2.47769160743871e-09
91.4	1.2743643640345e-10	1.25288046604055e-09	2.83759415964369e-09
91.5	1.34734848278306e-10	1.32468658264884e-09	3.12270809210702e-09
91.6	1.38805439364731e-10	1.36474775924711e-09	3.32665828217671e-09
91.7	1.39686942568495e-10	1.37345945727674e-09	3.44927464368538e-09
91.8	1.3748913119116e-10	1.35188382710538e-09	3.49270190547202e-09
91.9	1.32381841599916e-10	1.30170085821391e-09	3.4559657358102e-09
92	1.24592960948355e-10	1.22514698386311e-09	3.34562200166033e-09
92.1	1.14398962525186e-10	1.12494547011011e-09	3.16752113427299e-09
92.2	1.02119257494593e-10	1.00422448134907e-09	2.92659452227895e-09
92.3	8.81028444643661e-11	8.66435811985866e-10	2.63356136898096e-09
92.4	7.27268661959712e-11	7.15264347750377e-10	2.29432295384413e-09
92.5	5.63792658392348e-11	5.5453991398835e-10	1.91750926248346e-09
92.6	3.94549427851221e-11	3.88147763930036e-10	1.5168143407962e-09
92.7	2.23475005861618e-11	2.19941856394179e-10	1.09880438081689e-09
92.8	5.4353604950208e-12	5.36607910883724e-11	6.74464595284974e-10
92.9	1.09195031489095e-11	1.07147089811743e-10	2.54335635885283e-10
93	2.63836886366109e-11	2.59195304108673e-10	1.56951063257083e-10
93.1	4.06554616361188e-11	3.99520666549691e-10	5.46124867550901e-10
93.2	5.34705994759133e-11	5.25530563511012e-10	9.07048602893923e-10
93.3	6.46086864564133e-11	6.35050789732361e-10	1.23105947658075e-09
93.4	7.38931069110826e-11	7.26353310831485e-10	1.51632428835313e-09
93.5	8.11967645897305e-11	7.98174581984057e-10	1.75610936903325e-09
93.6	8.64388768895274e-11	8.49727843643677e-10	1.94683758003578e-09
93.7	8.95872542816534e-11	8.80699124738982e-10	2.08899098019799e-09
93.8	9.06568223268955e-11	8.91234752664616e-10	2.17761875198619e-09
93.9	8.97081298134594e-11	8.81922812556724e-10	2.21462759242286e-09
94	8.68422833644189e-11	8.53757398111554e-10	2.20296381137075e-09
94.1	8.21967494069042e-11	8.08107747385378e-10	2.14257456221389e-09
94.2	7.59458537724633e-11	7.46664508000094e-10	2.03914685137363e-09
94.3	6.82890202718944e-11	6.71399935647798e-10	1.89523552407422e-09
94.4	5.94496674111156e-11	5.84507053869032e-10	1.71399516801785e-09
94.5	4.96670517213804e-11	4.883439763681e-10	1.50483703276194e-09
94.6	3.91922640174958e-11	3.85376897060752e-10	1.27099075708514e-09
94.7	2.82823296032797e-11	2.78122247454604e-10	1.01874841895722e-09
94.8	1.71908407647914e-11	1.69089797719124e-10	7.56597950957172e-10
94.9	6.1680252919083e-12	6.07269443064773e-11	4.86978679603567e-10
95	4.54963887744353e-12	4.46309829371661e-11	2.1797177951477e-10
95.1	1.47398170058377e-11	1.44806722168767e-10	4.71496348908307e-11
95.2	2.42018974305758e-11	2.37824870907843e-10	2.94812230183794e-10
95.3	3.27582370951429e-11	3.21942139613896e-10	5.2782933579465e-10
95.4	4.02590773218581e-11	3.9568257004241e-10	7.39745042999118e-10
95.5	4.65832095120078e-11	4.57850535262594e-10	9.2561713849193e-10
95.6	5.16388806715007e-11	5.07555386608516e-10	1.08568909418238e-09
95.7	5.53675369441287e-11	5.44210787545296e-10	1.21373688877213e-09
95.8	5.7740128650563e-11	5.67538904761022e-10	1.30890343008616e-09
95.9	5.87592682843585e-11	5.77563274983817e-10	1.37325417703948e-09
96	5.84565659766945e-11	5.74596981106623e-10	1.40386557934136e-09
96.1	5.68924699018147e-11	5.59223889418092e-10	1.40322964359285e-09
96.2	5.41508470008889e-11	5.32274890829854e-10	1.37240119268967e-09
96.3	5.03381399064029e-11	4.94799756722841e-10	1.31087030119659e-09
96.4	4.55800154564034e-11	4.48035053501883e-10	1.22458310158891e-09
96.5	4.00187973037536e-11	3.93372528995073e-10	1.11514519840483e-09
96.6	3.38069919281203e-11	3.32318367268769e-10	9.84944015236522e-10
96.7	2.71066190327129e-11	2.66459382336492e-10	8.41021863262625e-10
96.8	2.00828312313384e-11	1.97422966863314e-10	6.82959133690986e-10
96.9	1.29021394262852e-11	1.26840205005863e-10	5.15844811310728e-10
97	5.7264822224401e-12	5.63127218466963e-11	3.4609343169123e-10
97.1	1.28751826908302e-12	1.26253530199905e-11	1.74870867786225e-10
97.2	7.99291969416638e-12	7.85338669095914e-11	1.12764441881352e-11
97.3	1.42566652927556e-11	1.40098224687968e-10	1.54554050113553e-10
97.4	1.99595218824955e-11	1.96148083886349e-10	3.04391262195836e-10
97.5	2.4999446956997e-11	2.45684750321828e-10	4.43088149504334e-10
97.6	2.9292783476631e-11	2.87886048333519e-10	5.65369029370544e-10
97.7	3.27769894559182e-11	3.22125798257744e-10	6.68530619751806e-10
97.8	3.54070696373388e-11	3.47976675252326e-10	7.54983575657064e-10
97.9	3.71606460880525e-11	3.65209473773831e-10	8.20354617570018e-10
98	3.80336699634665e-11	3.73792496954906e-10	8.65219895729297e-10
98.1	3.80433150259929e-11	3.7388445117692e-10	8.9042884177104e-10
98.2	3.72235471612914e-11	3.65822760972634e-10	8.93128737633475e-10
98.3	3.5624191097039e-11	3.50108830815543e-10	8.76832828566876e-10
98.4	3.33130120711012e-11	3.27390781151848e-10	8.42627412289687e-10
98.5	3.0367559161748e-11	2.98442603963167e-10	7.90413845486171e-10
98.6	2.68779738049618e-11	2.64145982864505e-10	7.25045357086174e-10
98.7	2.29421811409614e-11	2.25461496694557e-10	6.45419329092789e-10
98.8	1.86626790410482e-11	1.8340755303381e-10	5.53595336238999e-10
98.9	1.414797706073e-11	1.39035505331009e-10	4.55605914106982e-10
99	9.50499401408678e-12	9.34043467570866e-11	3.5079084081957e-10
99.1	4.83997173936213e-12	4.7561281302233e-11	2.43062542315542e-10
99.2	2.55716726006022e-13	2.51230069733821e-12	1.35457228767066e-10
99.3	4.15054579247509e-12	4.07918386569062e-11	2.76684317818132e-11
99.4	8.29057222179186e-12	8.14775330537643e-11	7.75629491189811e-11
99.5	1.20846431819754e-11	1.18761181444604e-10	1.75183048622962e-10
99.6	1.54639027277748e-11	1.51966328409969e-10	2.62975835552126e-10
99.7	1.83708898787716e-11	1.80533019089602e-10	3.43303496741498e-10
99.8	2.07617915914948e-11	2.04023131722408e-10	4.12215067635557e-10
99.9	2.26039187367633e-11	2.22127802262939e-10	4.68823091459569e-10
100	2.38804115371138e-11	2.34666119869331e-10	5.14599085565948e-10
100.1	2.45847335544891e-11	2.41589692695499e-10	5.45292255793584e-10
100.2	2.47258099411729e-11	2.42969339092625e-10	5.62728419417624e-10
100.3	2.43219576423481e-11	2.38997266421848e-10	5.68254665544998e-10
100.4	2.34038743246456e-11	2.29974178589387e-10	5.6009347160213e-10
100.5	2.20129470207553e-11	2.16299284039323e-10	5.41479028282055e-10
100.6	2.01973663488397e-11	1.98454364053191e-10	5.11348352549845e-10
100.7	1.80140746069979e-11	1.76997028145109e-10	4.69420113891061e-10
100.8	1.55252512235027e-11	1.52538814912617e-10	4.21136098216479e-10
100.9	1.27977012667757e-11	1.25732493860831e-10	3.64935165420022e-10
101	9.89942936652222e-12	9.72552455236197e-11	3.0289418195828e-10
101.1	6.90141086640006e-12	6.77960465544913e-11	2.38412595221504e-10
101.2	3.87269469964702e-12	3.80355955065248e-11	1.69481872980271e-10
101.3	8.80777601460631e-13	8.635998166584e-12	9.99185734151808e-11
101.4	2.01108509186032e-12	1.97791522743573e-11	3.41763631284131e-11
101.5	4.74368374442369e-12	4.66264075960066e-11	3.55172107002755e-11
101.6	7.26397761385833e-12	7.13861192380705e-11	9.82719183806324e-11
101.7	9.52464929843133e-12	9.36001831597366e-11	1.56278920360187e-10
101.8	1.14877846818517e-11	1.12885964465015e-10	2.074892341275e-10
101.9	1.3122373847263e-11	1.2894102452421e-10	2.54377935382522e-10
102	1.44055253836761e-11	1.41544109766301e-10	2.91968421661792e-10
102.1	1.53231594079983e-11	1.50558163158898e-10	3.20851928359289e-10
102.2	1.58701194546973e-11	1.55930005019123e-10	3.43148981452046e-10
102.3	1.60499322165997e-11	1.57688598290129e-10	3.55997648027184e-10
102.4	1.58717119308482e-11	1.55938942314471e-10	3.61446234053986e-10
102.5	1.5355496388314e-11	1.50861143022318e-10	3.59004714844957e-10
102.6	1.45251978847516e-11	1.42696687799315e-10	3.46856043886845e-10
102.7	1.34107317265042e-11	1.31747723841613e-10	3.29161142786916e-10
102.8	1.20490561972275e-11	1.18364401613391e-10	3.04847952437015e-10
102.9	1.04790195618043e-11	1.02935618362388e-10	2.74109041020765e-10
103	8.74325611910365e-12	8.58787693736041e-11	2.40847203292205e-10
103.1	6.88593973507956e-12	6.76319486525578e-11	2.01885785866551e-10
103.2	4.95304882178194e-12	4.86396548038392e-11	1.59620178186159e-10
103.3	2.98912197077561e-12	2.93455884592397e-11	1.17110737773984e-10
103.4	1.03854078115084e-12	1.01824104703496e-11	7.28054561083269e-11
103.5	8.5687902086351e-13	8.43681288026366e-12	3.04516550864165e-11
103.6	2.6573840784111e-12	2.61292949083058e-11	1.94674398129591e-11
103.7	4.32879730324909e-12	4.25443499874056e-11	5.40935699011591e-11
103.8	5.8384642606657e-12	5.73767908185197e-11	9.28039520231572e-11
103.9	7.16133445946565e-12	7.03657132561375e-11	1.26747029538521e-10
104	8.27444189555049e-12	8.13017847489661e-11	1.55081253394584e-10
104.1	9.16389880645241e-12	9.00296087680275e-11	1.80927703374856e-10
104.2	9.81692331591955e-12	9.64455737495484e-11	2.00777047765222e-10
104.3	1.0230403330036e-11	1.00502849098572e-10	2.15761089550348e-10
104.4	1.04039650158927e-11	1.0220670143557e-10	2.26335672426359e-10
104.5	1.03442055268688e-11	1.01615632575047e-10	2.29544050434072e-10
104.6	1.00613042203213e-11	9.88325254969169e-11	2.28462804230389e-10
104.7	9.57025431125302e-12	9.40062472309933e-11	2.22835624952289e-10
104.8	8.8904821005098e-12	8.73238426013501e-11	2.11582917852837e-10
104.9	8.04401337206606e-12	7.90039006437482e-11	1.98248417682123e-10
105	7.05561997715876e-12	6.92948615155231e-11	1.79801687427705e-10
105.1	5.95293085658977e-12	5.84632758870995e-11	1.56993820721318e-10
105.2	4.7653860024699e-12	4.67901307976692e-11	1.33651992251238e-10
105.3	3.52055689288588e-12	3.45622072628338e-11	1.07387980452511e-10
105.4	2.24907245605088e-12	2.20705537179455e-11	8.04181651825608e-11
105.5	9.7907164146871e-13	9.59619276402757e-12	5.43822972765007e-11
105.6	2.61134673997312e-13	2.5889837149129e-12	2.48154986143279e-11
105.7	1.44690531257707e-12	1.42317381837676e-11	1.16759605456318e-11
105.8	2.55339954909062e-12	2.5097434547261e-11	3.24027887854683e-11
105.9	3.55955672923236e-12	3.49832281199003e-11	5.34104462046603e-11
106	4.44868144058863e-12	4.37112568363318e-11	7.620792885632e-11
106.1	5.20511585222483e-12	5.11377641621014e-11	9.55245743616828e-11
106.2	5.81720912759542e-12	5.71525049508637e-11	1.11805328883996e-10
106.3	6.2788533053415e-12	6.16820344800928e-11	1.26551602530611e-10
106.4	6.58490406299506e-12	6.46856249120198e-11	1.35989206007103e-10
106.5	6.73577469842424e-12	6.61586965766681e-11	1.42222886245769e-10
106.6	6.73321945074412e-12	6.61314267236257e-11	1.46047299254271e-10
106.7	6.58390789803898e-12	6.46632469791797e-11	1.45503775694777e-10
106.8	6.29671141616495e-12	6.18443768418686e-11	1.43409104036429e-10
106.9	5.88454718980502e-12	5.77895786779692e-11	1.37605857264411e-10
107	5.3601463545494e-12	5.26371793374558e-11	1.27211394196358e-10
107.1	4.7401713630657e-12	4.65437584307171e-11	1.16779669268041e-10
107.2	4.04097718828544e-12	3.96783370049114e-11	1.03345963731183e-10
107.3	3.28229826131177e-12	3.22226724469576e-11	8.81860487411679e-11
107.4	2.48219912506176e-12	2.43623472090393e-11	7.33708649391929e-11
107.5	1.65956159405012e-12	1.62849594920189e-11	5.5132037823924e-11
107.6	8.34186127292302e-13	8.17528596902539e-12	3.75908887351173e-11
107.7	2.31843098999528e-14	2.11383007994205e-13	2.31608655865134e-11
107.8	7.55829968925037e-13	7.43939805591953e-12	4.33998453494566e-12
107.9	1.4868464532497e-12	1.46224594932409e-11	1.85113365608336e-11
108	2.1571106446211e-12	2.11987198628361e-11	3.3387979880839e-11
108.1	2.75336524413472e-12	2.70509951244557e-11	4.52230232428352e-11
108.2	3.26532572682281e-12	3.20797000075146e-11	5.99753788299573e-11
108.3	3.68564380404113e-12	3.62082135108022e-11	7.00309463197435e-11
108.4	4.00950670234601e-12	3.9382951760869e-11	7.8074782750015e-11
108.5	4.23263160631571e-12	4.15716593094029e-11	8.56377746494275e-11
108.6	4.3546004475925e-12	4.2767456243098e-11	8.98430704832087e-11
108.7	4.37638510500382e-12	4.2982787468171e-11	9.30687332756364e-11
108.8	4.30294211720139e-12	4.22518131593108e-11	9.4167153241731e-11
108.9	4.13777302352147e-12	4.06304816180647e-11	9.12363934402194e-11
109	3.88944041904149e-12	3.81874115662484e-11	8.81436937327784e-11
109.1	3.56576118458463e-12	3.5009748572401e-11	8.29235916044446e-11
109.2	3.17759664067441e-12	3.11954177767415e-11	7.55046442035834e-11
109.3	2.73529571388764e-12	2.68535089997801e-11	6.90261667268821e-11
109.4	2.25180963285554e-12	2.20997942168566e-11	5.89312557086608e-11
109.5	1.73784250878661e-12	1.70550847750084e-11	4.79219094962069e-11
109.6	1.20705485537331e-12	1.1838477247117e-11	3.95747774828425e-11
109.7	6.71108893283978e-13	6.57326580319473e-12	2.63488172252968e-11
109.8	1.41798004544766e-13	1.3752126607619e-12	1.72862054531597e-11
109.9	3.69935798574111e-13	3.64600450525332e-12	1.57412867463069e-11
110	8.52470492199858e-13	8.38639227507265e-12	7.75200650199315e-12
110.1	1.29761761231972e-12	1.27548310455139e-11	2.15644863077458e-11
110.2	1.69682562271845e-12	1.66707706666935e-11	2.97014357553138e-11
110.3	2.04237256447304e-12	2.00663843180626e-11	3.53682916287568e-11
110.4	2.3307735949607e-12	2.28900978033186e-11	4.48878434422539e-11
110.5	2.55553542737041e-12	2.51015215557704e-11	4.91511449596249e-11
110.6	2.71614696879807e-12	2.66767354734077e-11	5.38343883360604e-11
110.7	2.81118596283381e-12	2.76083426953289e-11	5.87781281979893e-11
110.8	2.84110387126224e-12	2.79006800302239e-11	5.89098422820733e-11
110.9	2.8082228382964e-12	2.75730306642519e-11	5.95504687228576e-11
111	2.71524382838839e-12	2.66576986179823e-11	5.98394528372737e-11
111.1	2.56627249832497e-12	2.51974344167571e-11	5.62030214035225e-11
111.2	2.36822063695574e-12	2.32469547084557e-11	5.50388207232189e-11
111.3	2.12581601627404e-12	2.08662184753017e-11	5.06769973207533e-11
111.4	1.8468902622526e-12	1.81265766285854e-11	4.39973682486716e-11
111.5	1.53952382526273e-12	1.51018052230167e-11	4.06850976519824e-11
111.6	1.20960121259561e-12	1.18677819307966e-11	3.28221512468918e-11
111.7	8.67315334135421e-13	8.50505083027642e-12	2.61184077837706e-11
111.8	5.19353440461834e-13	5.09068872125984e-12	2.27888836273893e-11
111.9	1.74270008688505e-13	1.7010814415061e-12	1.153630749956e-11
112	1.6097927569951e-13	1.58905104786361e-12	1.28145289518544e-11
112.1	4.78669458670727e-13	4.71373764673877e-12	1.50669390158731e-11
112.2	7.74036596536826e-13	7.61091450279805e-12	9.95276864396155e-12
112.3	1.0407694671366e-12	1.0225940753894e-11	2.02243985447659e-11
112.4	1.27392660222853e-12	1.2514145102116e-11	2.38683794950845e-11
112.5	1.46953543084249e-12	1.4437394856015e-11	2.6595762050996e-11
112.6	1.62635161414515e-12	1.59695468654464e-11	3.361869116425e-11
112.7	1.74043364355864e-12	1.70923102060794e-11	3.43959513648961e-11
112.8	1.81272455813258e-12	1.77979905119363e-11	3.64681236597608e-11
112.9	1.84214796195015e-12	1.8087144629253e-11	3.96269649038938e-11
113	1.8302575167245e-12	1.79708626452113e-11	3.7652724688142e-11
113.1	1.77935520050826e-12	1.74672481340066e-11	3.91823136436376e-11
113.2	1.69150587633893e-12	1.6602717464731e-11	3.85903982380587e-11
113.3	1.57058665118531e-12	1.541074039213e-11	3.42094651217817e-11
113.4	1.41936939632159e-12	1.39308590704768e-11	3.43596644192257e-11
113.5	1.24397801087861e-12	1.2206275053217e-11	3.04763471403735e-11
113.6	1.04827854296302e-12	1.0284399200311e-11	2.55859188003082e-11
113.7	8.37926787417703e-13	8.21535200978829e-12	2.54884707090453e-11
113.8	6.16871083294196e-13	6.04999123715588e-12	1.81450132696881e-11
113.9	3.92194143914587e-13	3.83851587668071e-12	1.46914268944753e-11
114	1.66933117719606e-13	1.63273778178152e-12	1.72423846034331e-11
114.1	5.24150052516863e-14	5.20971503784051e-13	4.12879062536287e-12
114.2	2.6156033177023e-13	2.57763753917784e-12	1.37073807165988e-11
114.3	4.57307965367332e-13	4.49575359579013e-12	1.51106783335964e-11
114.4	6.34935680421389e-13	6.2393397740057e-12	9.58083178764779e-12
114.5	7.91428012535123e-13	7.77741499674578e-12	1.89251132126644e-11
114.6	9.25121632945614e-13	9.08421081413646e-12	1.89251340293461e-11
114.7	1.03257625973935e-12	1.01405793484499e-11	1.95936704361355e-11
114.8	1.11365604238411e-12	1.09343766679926e-11	2.48405462865975e-11
114.9	1.16695509592285e-12	1.14570514533896e-11	2.32547973932906e-11
115	1.19291273907585e-12	1.17100192389974e-11	2.52682163387474e-11
115.1	1.19147129228753e-12	1.169683534058e-11	2.77669727488661e-11
115.2	1.1642600945827e-12	1.14300817075086e-11	2.39360527926058e-11
115.3	1.11338098029296e-12	1.09244826726473e-11	2.58989427126544e-11
115.4	1.03923521264232e-12	1.02006215974004e-11	2.487657475847e-11
115.5	9.46286126714269e-13	9.28387575149792e-12	2.07668379020864e-11
115.6	8.35849076584461e-13	8.20127819822769e-12	2.31919414228621e-11
115.7	7.11645423579627e-13	6.98273600399646e-12	1.89115563486997e-11
115.8	5.76991850565617e-13	5.66091140977165e-12	1.51945487442129e-11
115.9	4.35466197606579e-13	4.26821468793581e-12	1.85012439396504e-11
116	2.89696597873673e-13	2.83829708867811e-12	9.79507881054831e-12
116.1	1.43971531745002e-13	1.40385543901528e-12	1.20962580230088e-11
116.2	4.86972317447621e-16	4.26181196927565e-15	1.53083309917257e-11
116.3	1.37288672184127e-13	1.3561007785462e-12	1.36626495707282e-12
116.4	2.6681773652483e-13	2.62391887731472e-12	1.42334512232001e-11
116.5	3.84892503068821e-13	3.78408936130281e-12	1.37068290745335e-11
116.6	4.89838367350587e-13	4.8155828283325e-12	8.40830703674467e-12
116.7	5.80362960380526e-13	5.70046614079001e-12	1.7635434779173e-11
116.8	6.54413318239982e-13	6.42617166077275e-12	1.40231645739952e-11
116.9	7.10987475491254e-13	6.98285353151196e-12	1.49342413435782e-11
117	7.50354422693333e-13	7.36465055606317e-12	2.00705996961092e-11
117.1	7.71300341304015e-13	7.57087101344034e-12	1.55962204956284e-11
117.2	7.74522481740425e-13	7.60404066102449e-12	1.80918925674067e-11
117.3	7.60957865730133e-13	7.46960653053019e-12	1.97239672511396e-11
117.4	7.31330415063708e-13	7.17799431004806e-12	1.48153052326183e-11
117.5	6.86956188548221e-13	6.74180546458847e-12	1.90672668626268e-11
117.6	6.29430427050159e-13	6.17653324319622e-12	1.71827604228403e-11
117.7	5.60236698612243e-13	5.4979974566105e-12	1.27602355765033e-11
117.8	4.82049025262582e-13	4.72734048087564e-12	1.81156912387737e-11
117.9	3.96277411926493e-13	3.88452464639144e-12	1.17569435090226e-11
118	3.0505494506318e-13	2.99028293446191e-12	1.0808014205832e-11
118.1	2.10835187741502e-13	2.06695424664893e-12	1.65410168201374e-11
118.2	1.16169213463212e-13	1.13550369194165e-12	5.45074402280576e-12
118.3	2.2542997538664e-14	2.16330303822419e-13	1.30270473228111e-11
118.4	6.81349643589027e-14	6.70908099041634e-13	1.4829339145539e-11
118.5	1.53249198812759e-13	1.50778489086539e-12	1.62437359570167e-12
118.6	2.31665408427853e-13	2.27899990545843e-12	1.57238128767334e-11
118.7	3.02338395204854e-13	2.9694009837794e-12	1.25910514653382e-11
118.8	3.63328155538953e-13	3.56720187243142e-12	7.58877769652111e-12
118.9	4.13569569215899e-13	4.06366476926601e-12	1.71203416027277e-11
119	4.53319998726387e-13	4.45187116338008e-12	1.07089285356077e-11
119.1	4.81693515370224e-13	4.72658977929141e-12	1.20209588810871e-11
119.2	4.97548725310326e-13	4.88838396844882e-12	1.73879521891962e-11
119.3	5.03031644116803e-13	4.93673548221385e-12	1.00926862353634e-11
119.4	4.96993559587905e-13	4.87558127551524e-12	1.52676222359149e-11
119.5	4.80044660706308e-13	4.71073050359316e-12	1.60556377221122e-11
